Species,Culmen_Length_mm,Culmen_Depth_mm,Flipper_Length_mm,Body_Mass_g,Island_Biscoe,Island_Dream,Island_Torgersen,Sex_FEMALE,Sex_MALE
Gentoo,42.6,14.0,214.0,4682.0,True,False,False,False,True
Gentoo,46.0,15.0,218.3,5285.0,True,False,False,False,True
Chinstrap,54.0,17.8,194.2,3690.0,False,True,False,False,True
Gentoo,49.6,16.0,222.8,4607.0,True,False,False,False,True
Gentoo,51.0,13.4,215.3,4704.0,True,False,False,True,False
Adelie,35.6,19.9,186.1,4110.0,True,False,False,True,False
Adelie,44.0,17.5,183.4,3473.0,False,True,False,False,True
Adelie,35.7,17.9,183.3,4012.0,False,True,False,True,False
Adelie,35.9,19.0,194.1,3338.0,True,False,False,True,False
Chinstrap,47.3,17.7,188.9,3691.0,False,True,False,False,True
Adelie,37.0,18.0,191.4,3067.0,False,False,True,True,False
Gentoo,48.9,15.3,219.8,4012.0,True,False,False,False,True
Adelie,38.9,15.6,189.2,3532.0,True,False,False,True,False
Adelie,44.1,18.3,180.4,3397.0,True,False,False,False,True
Gentoo,48.8,15.2,217.4,5479.0,True,False,False,True,False
Adelie,39.8,18.0,203.1,3804.0,True,False,False,True,False
Chinstrap,48.5,19.0,190.0,3952.0,False,True,False,False,True
Adelie,33.8,19.0,203.0,3348.0,False,False,True,False,True
Gentoo,46.1,13.6,209.6,5443.0,True,False,False,False,True
Adelie,37.1,17.3,186.9,3271.0,False,False,True,True,False
Adelie,36.4,15.5,189.1,3576.0,False,True,False,False,True
Gentoo,50.7,13.2,221.2,5775.0,True,False,False,True,False
Gentoo,42.4,12.7,211.5,5889.0,True,False,False,True,False
Adelie,41.1,17.8,186.1,3154.0,False,True,False,False,True
Adelie,36.8,21.0,195.9,3769.0,False,False,True,True,False
Gentoo,49.8,15.8,213.2,6044.0,True,False,False,True,False
Adelie,44.1,18.4,194.2,3346.0,True,False,False,False,True
Adelie,43.5,17.3,185.6,2702.0,False,False,True,False,True
Chinstrap,51.3,16.9,212.1,4042.0,False,True,False,True,False
Chinstrap,49.8,17.7,202.5,3481.0,False,True,False,False,True
Gentoo,44.0,14.8,217.8,4949.0,True,False,False,True,False
Chinstrap,57.0,18.5,215.2,3558.0,False,True,False,True,False
Chinstrap,48.1,17.7,189.6,3442.0,False,True,False,True,False
Adelie,40.1,17.1,200.4,4251.0,False,True,False,True,False
Adelie,37.6,18.7,188.0,3678.0,False,False,True,True,False
Chinstrap,48.0,18.3,200.0,4012.0,False,True,False,False,True
Adelie,39.4,16.6,192.8,3362.0,True,False,False,False,True
Adelie,36.5,18.1,187.1,3704.0,False,True,False,False,True
Chinstrap,44.3,18.3,201.0,3673.0,False,True,False,True,False
Adelie,44.0,19.6,187.0,2981.0,True,False,False,True,False
Adelie,39.8,19.1,202.4,2722.0,False,False,True,False,True
Gentoo,50.0,15.8,226.2,4758.0,True,False,False,False,True
Gentoo,46.6,15.4,211.8,5849.0,True,False,False,True,False
Gentoo,44.0,15.2,206.2,4358.0,True,False,False,False,True
Chinstrap,49.0,16.5,182.0,3957.0,False,True,False,True,False
Gentoo,49.3,16.3,226.9,5005.0,True,False,False,False,True
Adelie,35.1,18.0,202.6,4087.0,True,False,False,True,False
Gentoo,47.0,13.7,219.3,5429.0,True,False,False,False,True
Adelie,35.2,19.5,189.6,3681.0,False,True,False,False,True
Adelie,35.3,17.9,201.2,3747.0,True,False,False,False,True
Gentoo,44.0,14.3,208.4,4997.0,True,False,False,True,False
Chinstrap,44.0,19.3,195.9,3923.0,False,True,False,True,False
Gentoo,50.7,15.9,209.9,5701.0,True,False,False,False,True
Adelie,33.9,17.8,189.7,3639.0,False,False,True,True,False
Adelie,32.3,16.7,197.4,3692.0,False,True,False,True,False
Chinstrap,49.7,17.9,196.4,3933.0,False,True,False,False,True
Adelie,34.1,18.9,186.6,3174.0,True,False,False,True,False
Adelie,40.3,18.6,197.4,4631.0,False,False,True,True,False
Adelie,43.1,19.5,188.3,2604.0,False,True,False,False,True
Chinstrap,46.8,18.2,202.1,3298.0,False,True,False,True,False
Gentoo,53.0,15.9,221.0,5812.0,True,False,False,True,False
Gentoo,48.1,13.7,208.9,4873.0,True,False,False,True,False
Adelie,31.2,19.8,188.9,4000.0,False,True,False,False,True
Adelie,37.3,18.8,194.0,4371.0,True,False,False,False,True
Adelie,43.0,18.9,183.4,3801.0,False,False,True,False,True
Adelie,40.6,17.8,190.5,4348.0,False,True,False,False,True
Adelie,40.1,18.0,191.9,3507.0,False,False,True,False,True
Chinstrap,47.6,19.0,197.9,2989.0,False,True,False,False,True
Adelie,36.9,17.4,186.1,3472.0,False,True,False,True,False
Adelie,40.5,17.9,182.5,3780.0,False,True,False,True,False
Adelie,39.2,16.1,184.6,3394.0,False,True,False,True,False
Gentoo,44.0,13.7,231.4,5502.0,True,False,False,True,False
Adelie,38.6,18.8,192.6,3938.0,True,False,False,True,False
Gentoo,47.5,15.1,216.3,4417.0,True,False,False,False,True
Gentoo,47.9,14.8,224.9,4883.0,True,False,False,True,False
Chinstrap,45.7,18.1,196.8,3869.0,False,True,False,False,True
Adelie,43.3,18.4,178.5,4012.0,True,False,False,False,True
Gentoo,52.2,13.4,226.2,4611.0,True,False,False,True,False
Adelie,41.4,17.8,191.9,3395.0,False,False,True,False,True
Adelie,38.5,17.6,195.7,3286.0,False,False,True,True,False
Gentoo,44.0,14.3,212.0,4935.0,True,False,False,True,False
Gentoo,45.0,15.6,216.2,4707.0,True,False,False,True,False
Adelie,42.3,17.5,180.2,3179.0,False,False,True,False,True
Gentoo,52.9,14.7,218.5,4742.0,True,False,False,False,True
Gentoo,46.4,13.1,237.4,4995.0,True,False,False,False,True
Adelie,40.3,16.7,191.7,3702.0,False,True,False,False,True
Chinstrap,48.0,16.8,202.0,3919.0,False,True,False,False,True
Gentoo,44.8,15.0,214.4,5403.0,True,False,False,True,False
Gentoo,48.6,15.4,217.2,4877.0,True,False,False,False,True
Adelie,40.2,19.1,177.4,3357.0,True,False,False,True,False
Adelie,41.9,19.0,183.7,3995.0,False,False,True,False,True
Adelie,43.4,19.0,193.9,3217.0,True,False,False,True,False
Adelie,40.7,19.4,181.5,4406.0,False,False,True,False,True
Chinstrap,47.4,18.2,197.4,3650.0,False,True,False,True,False
Adelie,44.0,19.2,196.5,3711.0,True,False,False,False,True
Gentoo,44.6,14.6,228.7,5795.0,True,False,False,False,True
Gentoo,52.8,14.9,220.8,4735.0,True,False,False,True,False
Adelie,41.3,18.7,189.4,3759.0,False,True,False,True,False
Adelie,38.8,19.6,193.1,4412.0,False,True,False,False,True
Adelie,39.3,17.9,181.7,3851.0,False,False,True,True,False
Adelie,39.4,18.4,193.6,3537.0,True,False,False,False,True
Gentoo,46.6,14.6,219.1,6054.0,True,False,False,True,False
Gentoo,42.7,16.0,222.9,5425.0,True,False,False,True,False
Adelie,34.3,17.2,182.8,4012.0,True,False,False,False,True
Chinstrap,45.9,20.2,184.4,3867.0,False,True,False,False,True
Adelie,43.7,18.2,187.4,4137.0,True,False,False,True,False
Chinstrap,47.5,18.3,202.9,3992.0,False,True,False,True,False
Adelie,36.1,19.1,201.4,3440.0,False,True,False,True,False
Gentoo,44.0,15.6,215.5,4883.0,True,False,False,True,False
Adelie,35.0,19.5,181.8,3083.0,False,True,False,False,True
Adelie,42.4,19.2,188.9,3718.0,False,False,True,False,True
Adelie,35.6,17.3,202.7,3682.0,True,False,False,True,False
Gentoo,51.3,14.6,216.7,5178.0,True,False,False,True,False
Adelie,39.9,19.3,190.8,3803.0,False,True,False,False,True
Chinstrap,54.5,18.2,188.5,3507.0,False,True,False,False,True
Adelie,36.6,17.6,193.7,3652.0,True,False,False,False,True
Adelie,40.8,17.9,187.4,3919.0,False,True,False,False,True
Adelie,40.8,19.2,181.3,3318.0,False,True,False,True,False
Adelie,35.0,17.4,184.4,3625.0,False,True,False,True,False
Chinstrap,47.3,17.8,205.9,3718.0,False,True,False,False,True
Adelie,38.2,18.6,188.2,3731.0,False,True,False,False,True
Chinstrap,55.9,17.8,187.2,3783.0,False,True,False,False,True
Adelie,42.6,17.4,196.9,3684.0,False,False,True,False,True
Adelie,40.2,21.2,188.7,2952.0,False,False,True,False,True
Adelie,41.9,18.6,190.5,3306.0,True,False,False,False,True
Adelie,41.3,18.0,194.9,3826.0,False,False,True,False,True
Adelie,37.9,18.6,188.2,3666.0,False,True,False,True,False
Gentoo,51.4,15.3,222.7,4987.0,True,False,False,True,False
Gentoo,47.9,14.1,224.3,5223.0,True,False,False,True,False
Adelie,39.1,16.6,200.6,3867.0,True,False,False,False,True
Adelie,36.7,16.0,185.7,4097.0,False,False,True,True,False
Adelie,33.7,18.5,178.2,4012.0,True,False,False,False,True
Gentoo,44.0,15.3,212.8,5366.0,True,False,False,True,False
Gentoo,45.7,15.3,214.7,4464.0,True,False,False,False,True
Gentoo,47.3,14.7,213.3,4843.0,True,False,False,False,True
Adelie,43.7,16.8,179.7,3543.0,False,True,False,True,False
Chinstrap,54.7,17.0,186.4,4040.0,False,True,False,True,False
Gentoo,48.2,14.5,206.8,4873.0,True,False,False,True,False
Gentoo,45.8,16.7,224.0,4684.0,True,False,False,True,False
Adelie,39.6,18.5,184.3,4577.0,True,False,False,True,False
Gentoo,44.0,15.0,222.1,6025.0,True,False,False,True,False
Gentoo,47.8,15.4,212.9,5478.0,True,False,False,True,False
Chinstrap,45.1,18.4,197.5,3881.0,False,True,False,True,False
Adelie,38.1,18.8,191.4,3541.0,False,False,True,True,False
Adelie,41.7,19.7,194.2,3186.0,False,False,True,False,True
Adelie,38.3,19.5,191.3,3158.0,False,True,False,True,False
Gentoo,46.6,14.2,208.5,5240.0,True,False,False,True,False
Adelie,37.2,17.6,185.9,4235.0,False,False,True,False,True
Adelie,40.8,17.6,195.4,4007.0,False,True,False,False,True
Adelie,40.0,18.6,188.8,4001.0,False,True,False,True,False
Gentoo,46.3,15.2,214.9,4517.0,True,False,False,False,True
Chinstrap,45.6,20.1,197.2,3642.0,False,True,False,True,False
Gentoo,45.8,15.3,213.4,4421.0,True,False,False,True,False
Adelie,34.6,18.7,190.2,3065.0,False,False,True,True,False
Gentoo,49.3,16.2,233.3,5013.0,True,False,False,True,False
Adelie,36.8,19.2,190.2,3755.0,False,False,True,False,True
Gentoo,47.2,14.0,209.0,5748.0,True,False,False,False,True
Adelie,36.6,21.6,190.5,4156.0,False,True,False,True,False
Chinstrap,44.8,17.7,190.8,3930.0,False,True,False,True,False
Gentoo,47.7,14.9,225.4,4703.0,True,False,False,False,True
Adelie,38.0,19.0,190.5,4293.0,False,True,False,False,True
Adelie,38.7,17.7,197.2,3137.0,True,False,False,True,False
Gentoo,48.2,13.9,218.7,5914.0,True,False,False,False,True
Adelie,39.9,19.2,204.3,4130.0,False,False,True,True,False
Adelie,37.8,17.6,200.7,3975.0,True,False,False,True,False
Gentoo,45.0,16.6,222.1,5330.0,True,False,False,False,True
Gentoo,47.7,14.3,222.8,6095.0,True,False,False,False,True
Chinstrap,44.0,20.2,200.1,3448.0,False,True,False,True,False
Chinstrap,53.0,19.1,193.9,3525.0,False,True,False,True,False
Adelie,36.5,21.5,191.6,3317.0,True,False,False,True,False
Adelie,33.0,18.3,195.6,3095.0,False,False,True,True,False
Adelie,37.6,17.0,191.1,3819.0,True,False,False,False,True
Chinstrap,50.8,17.5,196.1,3730.0,False,True,False,False,True
Chinstrap,51.6,19.8,205.4,3336.0,False,True,False,True,False
Gentoo,48.1,15.0,221.6,4440.0,True,False,False,False,True
Adelie,37.8,18.0,188.8,3785.0,True,False,False,False,True
Chinstrap,43.3,18.3,192.1,3650.0,False,True,False,True,False
Gentoo,49.9,14.8,227.4,4879.0,True,False,False,False,True
Gentoo,47.1,16.3,206.6,5176.0,True,False,False,True,False
Adelie,33.4,19.1,177.4,3085.0,True,False,False,True,False
Chinstrap,48.8,18.0,198.6,3656.0,False,True,False,True,False
Chinstrap,49.8,19.1,202.5,3957.0,False,True,False,True,False
Gentoo,44.0,15.4,201.9,5057.0,True,False,False,False,True
Gentoo,49.7,14.2,220.3,5208.0,True,False,False,True,False
Chinstrap,46.9,18.3,203.5,3277.0,False,True,False,False,True
Adelie,37.1,16.8,190.2,3354.0,False,False,True,True,False
Adelie,39.0,18.5,187.5,3841.0,False,False,True,False,True
Chinstrap,48.2,17.6,193.1,4133.0,False,True,False,True,False
Adelie,38.1,17.1,206.8,3779.0,True,False,False,True,False
Gentoo,43.1,14.9,210.0,5418.0,True,False,False,False,True
Gentoo,46.4,14.9,223.0,5350.0,True,False,False,False,True
Adelie,41.1,19.9,203.0,3797.0,True,False,False,True,False
Gentoo,50.9,15.1,223.3,4751.0,True,False,False,False,True
Adelie,39.6,16.7,196.5,3460.0,False,True,False,True,False
Adelie,37.8,16.9,195.2,4012.0,True,False,False,True,False
Adelie,41.8,19.4,183.9,3323.0,False,True,False,False,True
Gentoo,54.2,15.0,228.8,4485.0,True,False,False,True,False
Gentoo,49.3,12.9,222.9,5487.0,True,False,False,True,False
Chinstrap,51.4,17.8,184.7,4251.0,False,True,False,True,False
Gentoo,47.7,13.2,220.0,4825.0,True,False,False,False,True
Chinstrap,55.4,16.9,187.5,4039.0,False,True,False,False,True
Gentoo,48.0,16.2,215.9,5126.0,True,False,False,False,True
Gentoo,44.0,15.1,212.7,5167.0,True,False,False,True,False
Chinstrap,54.0,18.2,193.3,4136.0,False,True,False,True,False
Adelie,34.4,19.4,193.5,3490.0,True,False,False,True,False
Adelie,39.6,19.3,195.6,3438.0,False,True,False,False,True
Adelie,36.7,15.6,192.7,3616.0,False,False,True,True,False
Adelie,41.9,19.6,182.6,3413.0,False,False,True,False,True
Gentoo,48.9,13.4,235.9,5431.0,True,False,False,True,False
Gentoo,50.8,13.8,216.2,5233.0,True,False,False,True,False
Adelie,37.3,17.9,207.1,3836.0,False,True,False,True,False
Adelie,39.0,17.5,188.0,3931.0,False,True,False,False,True
Adelie,37.3,16.7,188.5,3244.0,True,False,False,False,True
Adelie,40.5,20.1,187.7,4057.0,False,True,False,True,False
Adelie,40.5,18.4,188.8,3562.0,True,False,False,True,False
Chinstrap,50.0,18.3,196.9,3266.0,False,True,False,False,True
Adelie,38.6,18.0,182.4,3653.0,False,False,True,False,True
Gentoo,41.6,15.9,219.2,5990.0,True,False,False,False,True
Gentoo,47.9,12.3,216.3,5360.0,True,False,False,True,False
Chinstrap,46.7,17.0,199.2,3683.0,False,True,False,False,True
Gentoo,41.9,16.2,215.6,4736.0,True,False,False,True,False
Adelie,41.0,16.8,194.4,3723.0,False,False,True,True,False
Chinstrap,51.1,16.6,203.7,3297.0,False,True,False,False,True
Gentoo,47.8,14.2,222.0,4338.0,True,False,False,False,True
Adelie,40.4,19.1,185.2,3737.0,False,True,False,True,False
Gentoo,44.4,14.8,218.5,4798.0,True,False,False,False,True
Adelie,38.3,17.8,197.7,3296.0,False,False,True,True,False
Chinstrap,49.1,18.2,196.7,3232.0,False,True,False,True,False
Chinstrap,47.9,17.2,199.9,3817.0,False,True,False,True,False
Gentoo,47.5,14.3,220.8,3968.0,True,False,False,True,False
Chinstrap,50.5,16.6,205.7,4012.0,False,True,False,False,True
Gentoo,51.6,16.1,226.3,5800.0,True,False,False,False,True
Gentoo,47.4,14.8,226.5,4508.0,True,False,False,True,False
Gentoo,47.4,15.6,211.6,5598.0,True,False,False,False,True
Chinstrap,43.3,17.3,199.8,4556.0,False,True,False,False,True
Adelie,38.6,18.8,192.0,3514.0,False,False,True,False,True
Gentoo,48.2,13.6,209.2,5906.0,True,False,False,True,False
Adelie,38.7,18.6,196.9,3741.0,False,True,False,False,True
Adelie,44.1,18.0,201.5,2819.0,False,False,True,True,False
Chinstrap,46.9,18.5,190.8,3665.0,False,True,False,False,True
Adelie,30.3,19.7,179.9,4405.0,False,True,False,False,True
Gentoo,48.9,15.1,216.7,4906.0,True,False,False,False,True
Chinstrap,46.5,17.9,199.4,2859.0,False,True,False,True,False
Gentoo,46.6,14.7,222.3,4616.0,True,False,False,True,False
Gentoo,47.4,16.4,220.6,5083.0,True,False,False,False,True
Adelie,42.6,19.4,191.6,3736.0,False,False,True,False,True
Gentoo,55.0,15.5,210.2,5582.0,True,False,False,False,True
Gentoo,49.2,16.0,214.3,4346.0,True,False,False,True,False
Gentoo,48.8,14.4,222.5,4637.0,True,False,False,True,False
Gentoo,48.0,15.9,222.3,5481.0,True,False,False,True,False
Gentoo,44.0,14.5,219.2,5979.0,True,False,False,True,False
Adelie,39.0,18.4,205.0,3603.0,False,True,False,False,True
Chinstrap,47.7,19.7,187.3,4291.0,False,True,False,True,False
Adelie,39.8,18.1,194.0,4379.0,False,False,True,False,True
Adelie,36.0,19.0,188.7,4012.0,False,True,False,True,False
Gentoo,48.3,14.7,221.7,5234.0,True,False,False,True,False
Gentoo,49.0,13.0,222.6,4878.0,True,False,False,False,True
Chinstrap,49.0,19.5,199.4,3785.0,False,True,False,True,False
Adelie,40.0,19.1,187.0,3530.0,True,False,False,True,False
Adelie,37.2,16.2,178.6,3797.0,True,False,False,True,False
Chinstrap,45.8,20.2,198.2,3501.0,False,True,False,True,False
Adelie,37.2,17.1,186.5,4022.0,False,False,True,False,True
Gentoo,47.3,17.4,212.6,4889.0,True,False,False,False,True
Adelie,39.5,18.3,194.2,3623.0,False,True,False,False,True
Gentoo,52.0,16.1,220.4,4846.0,True,False,False,False,True
Chinstrap,46.1,18.1,190.6,3218.0,False,True,False,True,False
Gentoo,46.1,14.2,205.5,5395.0,True,False,False,False,True
Adelie,41.5,19.2,188.1,4049.0,False,False,True,True,False
Chinstrap,46.5,17.1,191.3,3117.0,False,True,False,True,False
Chinstrap,50.7,20.0,201.0,3649.0,False,True,False,True,False
Adelie,38.1,17.8,189.3,3819.0,False,False,True,True,False
Gentoo,45.7,15.3,207.7,5482.0,True,False,False,True,False
Adelie,36.2,18.3,177.3,4627.0,True,False,False,True,False
Chinstrap,49.3,18.2,202.2,3864.0,False,True,False,True,False
Gentoo,46.8,13.3,218.8,4012.0,True,False,False,True,False
Adelie,38.7,18.1,191.5,3534.0,True,False,False,False,True
Adelie,40.1,18.4,194.0,3509.0,False,True,False,True,False
Gentoo,43.4,15.6,217.9,5461.0,True,False,False,False,True
Gentoo,50.7,13.4,221.7,4543.0,True,False,False,True,False
Gentoo,46.3,12.0,211.6,4825.0,True,False,False,False,True
Adelie,39.9,18.1,181.3,4007.0,False,True,False,True,False
Adelie,41.0,17.8,193.2,4838.0,False,False,True,False,True
Adelie,38.4,19.5,183.1,3817.0,False,False,True,True,False
Adelie,41.5,18.0,191.7,2928.0,True,False,False,False,True
Adelie,36.0,17.5,189.6,3317.0,False,False,True,True,False
Gentoo,45.0,16.7,215.4,3849.0,True,False,False,True,False
Gentoo,49.3,14.8,220.9,5160.0,True,False,False,False,True
Gentoo,50.6,17.3,239.2,4294.0,True,False,False,True,False
Chinstrap,49.1,20.3,195.0,3443.0,False,True,False,False,True
Chinstrap,49.5,15.9,213.6,3722.0,False,True,False,False,True
Chinstrap,52.1,15.2,200.4,3741.0,False,True,False,True,False
Chinstrap,42.9,19.3,188.5,3153.0,False,True,False,False,True
Gentoo,47.1,15.8,218.9,5972.0,True,False,False,True,False
Gentoo,46.9,14.1,217.2,5083.0,True,False,False,True,False
Adelie,38.4,17.6,183.3,4780.0,True,False,False,True,False
Adelie,36.8,19.3,187.4,4183.0,True,False,False,False,True
Adelie,40.9,20.1,193.6,4169.0,True,False,False,True,False
Chinstrap,49.7,18.8,189.3,3880.0,False,True,False,True,False
Chinstrap,45.9,18.2,197.3,3357.0,False,True,False,True,False
Chinstrap,48.3,15.0,198.3,3780.0,False,True,False,True,False
Gentoo,48.2,14.4,216.9,4508.0,True,False,False,False,True
Chinstrap,48.8,17.3,204.0,4012.0,False,True,False,False,True
Adelie,37.0,19.1,182.2,3627.0,True,False,False,True,False
Chinstrap,49.1,18.9,189.3,3155.0,False,True,False,True,False
Adelie,37.6,18.2,193.9,4293.0,False,True,False,True,False
Chinstrap,52.5,19.0,193.9,3915.0,False,True,False,True,False
Adelie,40.6,20.1,184.2,4356.0,True,False,False,True,False
Adelie,38.0,20.6,178.3,2792.0,True,False,False,True,False
Adelie,34.1,19.1,182.2,4011.0,True,False,False,True,False
Adelie,38.5,19.1,193.9,3624.0,False,True,False,False,True
Adelie,37.6,18.0,183.0,2896.0,False,True,False,True,False
Adelie,41.9,16.2,204.4,3726.0,False,False,True,True,False
Gentoo,47.0,15.4,223.1,4522.0,True,False,False,True,False
Gentoo,47.1,14.0,217.5,4516.0,True,False,False,True,False
Adelie,43.8,17.5,189.6,3708.0,False,False,True,False,True
Gentoo,47.8,14.1,213.3,5410.0,True,False,False,True,False
Adelie,44.0,18.7,193.9,4012.0,False,False,True,False,True
Gentoo,47.4,13.8,222.4,4870.0,True,False,False,False,True
Chinstrap,53.1,19.9,194.4,3581.0,False,True,False,True,False
Adelie,38.1,16.5,191.5,4335.0,False,True,False,False,True
Gentoo,43.9,16.0,219.1,4679.0,True,False,False,False,True
Gentoo,55.6,16.7,214.1,4130.0,True,False,False,True,False
Adelie,44.0,18.1,193.9,3003.0,False,False,True,False,True
Chinstrap,42.1,19.3,195.3,3552.0,False,True,False,True,False
Gentoo,44.0,15.5,209.4,5773.0,True,False,False,False,True
Adelie,37.9,21.2,194.2,4589.0,True,False,False,True,False
Gentoo,46.9,13.7,211.5,5553.0,True,False,False,False,True
Adelie,39.3,16.8,187.1,4486.0,False,True,False,False,True
Gentoo,43.4,14.1,224.1,5414.0,True,False,False,True,False
Adelie,40.3,18.7,210.0,4204.0,False,True,False,False,True
Adelie,41.4,17.2,191.9,3498.0,True,False,False,False,True
Adelie,44.0,18.3,189.8,3621.0,True,False,False,True,False
Gentoo,47.2,12.9,216.0,4012.0,True,False,False,True,False
Gentoo,39.9,15.4,199.1,5495.0,True,False,False,True,False
Adelie,41.6,16.7,200.1,3357.0,False,True,False,True,False
Adelie,40.2,18.4,183.1,3389.0,False,True,False,True,False
Chinstrap,52.9,18.7,205.3,3661.0,False,True,False,True,False
Adelie,38.4,17.7,177.1,4037.0,True,False,False,True,False
Gentoo,51.2,15.0,210.1,4630.0,True,False,False,False,True
Chinstrap,42.8,17.0,194.5,3864.0,False,True,False,True,False
Gentoo,42.2,15.4,213.6,5308.0,True,False,False,True,False
Gentoo,44.8,16.7,203.7,5798.0,True,False,False,False,True
Adelie,38.2,16.0,185.0,2621.0,False,False,True,True,False
Chinstrap,50.8,18.4,210.2,3648.0,False,True,False,False,True
